# Restaurant: Stuzzico Burgerpoint
# Address: Via San Felice, 159/B, Bologna, 40122
Pizze Cremose;Crema di Asparagi;bufala, pomodorini, patate, crea di asparagi e gorgonzola;18.0
Pizze Cremose;Crema di Peperoni;bufala, salsiccia, grana e crema di peperoni;18.0
Pizze Cremose;Crema di Olive;mozzarella, tonno, pomodorini, cipolla e crema di olive;18.0
Pizze Cremose;Crema di Piselli;mozzarella, funghi, patate e crema di piselli;18.0
Pizze Cremose;Crema di Ceci;mozzarella, salsiccia, salame, scamorza e rema di ceci;18.0
Pizze Cremose;Crema di Mais;bufala, pomodorini, porcini e crema di mais;18.0
Pizze Cremose;Crema di Fagioli;mozzarella, tonno, cipolla, pomodorini e crema di fagioli;18.0
Pizze  Bianche;Pizza Kebab 1;mozzarella, kebab e patate;16.0
Pizze  Bianche;Pizza Kebab 2;mozzarella, kebab, insalata, pomodoro, cipolla e maionese;18.0
Pizze  Bianche;Diplomata;mozzarella, pancetta, melanzane e grana;17.0
Pizze  Bianche;Bismark;mozzarella, speck, funghi porcini e grana;18.0
Pizze  Bianche;Scugnizza;mozzarella, salsiccia, friarielli e grana;17.0
Pizze  Bianche;Guizza;mozzarella di bufala, speck e fontina;18.0
Pizze  Bianche;Bolognese;mozzarella di bufala, pomodorini, salsiccia e panna;19.0
Pizze  Bianche;Stellare;mozzarella di bufala, ricotta e salame piccante;18.0
Pizze  Bianche;Braccio di Ferro;mozzarella, doppio spinaci, ricotta e patate;18.0
Pizze  Bianche;Delicata;mozzarella, zucchine, gamberetti e panna;18.0
Pizze  Bianche;Campana;mozzarella, pomodorini, scamorza e salsiccia;18.0
Pizze  Bianche;Bologna;mozzarella, funghi, speck e panna;15.4
Pizze  Bianche;Patapizza;mozzarella, salsiccia e patate;15.4
Pizze  Bianche;Carmele;mozzarella, pomodorini, cipolla e gorgonzola;15.4
Pizze  Bianche;Zola e Noci;mozzarella, gorgonzola e noci;16.0
Pizze  Bianche;Regina;mozzarella di bufala, pomodorini, funghi porcini e grana;17.4
Pizze  Bianche;Estiva;mozzarella di bufala, doppio pomodorini, rucola e grana;18.0
Pizze  Bianche;Pomodori Secchi 1;mozzarella, gamberetti, zucchine, rucola e grana;18.0
Pizze  Bianche;Pomodori Secchi 2;mozzarella, pomodori secchi, salsiccia, cipolla e gorgonzola;18.0
Pizze  Bianche;Pomodori Secchi 3;mozzarella, pomodori secchi, patate, spinaci e stracchino;18.0
Pizze  Bianche;Pomodori Secchi 4;mozzarella, pomodori secchi, salame piccante, patate e gorgonzola;18.0
Pizze  Bianche;Pomodori Secchi 5;mozzarella, pomodori secchi, salsiccia, prosciutto cotto e rucola;18.0
Pizze  Bianche;Carbonara;mozzarella, pancetta, uova e grana;15.4
Pizze  Bianche;Saracena;mozzarella, pomodorini, olive e grana;15.4
Pizze  Bianche;Verde;mozzarella, friarielli, salsiccia, rucola e grana;18.0
Pizze  Bianche;Pizza Crema di Tartufo;mozzarella, crema di tartufo, radicchio e grana a scaglie;19.0
Pizze Doppio Gusto;Pizza Carciofi e Funghi;pomodoro, mozzarella, metà carciofi e metà funghi;16.0
Pizze Doppio Gusto;Pizza Cotto e Salsiccia;pomodoro, mozzarella, metà cotto e metà salsiccia;16.0
Pizze Doppio Gusto;Salame e Salsiccia;pomodoro, mozzarella, metà salame e metà salsiccia;17.0
Pizze Doppio Gusto;Cotto e Würstel;pomodoro, mozzarella, metà cotto e metà wurstel;16.0
Pizze Doppio Gusto;Verdure e Bufala;pomodoro, mozzarella, metà verdure e metà bufala;17.0
Pizze Doppio Gusto;Kebab e Tonno;pomodoro, mozzarella, metà kebab e metà tonno;17.0
Pizze Doppio Gusto;4 Stagioni e 4 Formaggi;pomodoro, mozzarella, metà salsiccia, prosciutto cotto, carciofi, funghi, metà gorgonzola e scamorza;18.0
Pizze Doppio Gusto;Valtellina e 4 Formaggi;pomodoro, mozzarella, metà bresaola, rucola, grana e metà gorgonzola, scamorza e brie;18.0
Pizze Doppio Gusto;Contadina e Pugliese;pomodoro, mozzarella, metà salsiccia, cipolla e funghi e metà cipolla e grana;18.0
Pizze Doppio Gusto;Crudo e Salsiccia;pomodoro, mozzarella, metà prosciutto crudo e metà salsiccia;17.0
Pizze Doppio Gusto;Speck e Diavola;pomodoro, mozzarella, metà speck e metà salame;17.0
Pizze Doppio Gusto;Campana e Bologna;pomodoro, mozzarella, metà salsiccia, pomodorini, scamorza e metà speck, panna e funghi;19.0
Burritos;Ground Chicken;;15.0
Burritos;Burrito Crunchy Chicken;;15.0
Burritos;Burrito Spicy Chicken;;15.0
Burritos;Beff Burritos;;15.0
Burritos;Beef and Bacon Burritos;;15.0
Burritos;Spicy Beef Burritos;;15.0
Burritos;Vegetable Burritos;;15.0
Burritos;Spicy Salami and Beef Burritos;;15.0
Calzoni;Calzone Delicato;pomodoro, mozzarella, fontina, scamorza, grana e salame;6.0
Calzoni;Calzone Tonnato;pomodoro, mozzarella, tonno, peperoni e salame;6.0
Calzoni;Calzone Fumè;pomodoro, mozzarella, fontina, prosciutto crudo e provola;6.0
Calzoni;Mare e Monti;pomodoro, mozzarella, frutti di mare e porcini;6.0
Calzoni;4 Formaggi;pomodoro, mozzarella, gorgonzola, brie e scamorza;6.0
Calzoni;Calzone Fantastico;pomodoro, mozzarella, salsiccia, salame e peperoni;6.0
Calzoni;Calzone Siciliano;pomodoro, mozzarella, pomodorini, acciughe e olive;6.0
Calzoni;Calzone Semplice;pomodoro, mozzarella, prosciutto cotto e funghi;5.5
Calzoni;Calzone Napoletano;pomodoro, mozzarella, salame piccante e ricotta;5.5
Calzoni;Calzone con Verdure;pomodoro, mozzarella, zucchine, melanzane e peperoni;5.5
Calzoni;Calzone Felice;mozzarella, salsiccia, patate e cipolla;5.5
Panini;Panino Cotto e Scamorza;mozzarella, prosciutto cotto, scamorza e rucola;6.0
Panini;Panino Bresaolo;mozzarella, pomodorini, bresaola e rucola;6.5
Panini;Panino Speck e Provola;mozzarella,speck, provola e grana;6.5
Panini;Panino Parmigiano;mozzarella, prosciutto cotto, melanzane e grana;6.5
Panini;Panino Stuzzichino;mozzarella, salsiccia, friarielli e scamorza;6.5
Panini;Panino Siciliano;mozzarella, speck, salame piccante e peperoni;6.0
Panini;Panino Cuore;mozzarella, pancetta, bufala e patate fritte;6.5
Panini;Panino Tonnato;mozzarella, tonno, pomodorini, rucola e maionese;6.5
Panini;Panino Vegetariano;mozzarella, peperoni zucchine, melanzane e patate;5.5
Panini;Panino Alpino;mozzarella, funghi, speck e maionese;5.5
Panini;Panino Stracchino e Rucola;mozzarella, stracchino e rucola;5.5
Panini;Panino Splendido;mozzarella, prosciutto cotto, funghi, rucola e milanese;5.5
Panini;Panino Rustico;mozzarella,, prosciutto crudo, pomodorini e rucola;5.5
Panini;Hot Dog Doppio 1;doppio wurstel, ketchup e maionese;5.5
Panini;Panino Spinacino;mozzarella, spinaci, rucola, insalata, maionese, ricotta e gorgonzola;6.5
Panini;Hot Dog Doppio 2;2 doppio wurstel, patate fritte, ketchup e maionese;6.5
Panini;Panino 3 XL 1;doppio impasto, mozzarella, salsiccia, cotto e patate fritte;8.0
Panini;Panino 3 XL 2;doppio impasto, mozzarella, salsiccia, wurstel, prosciutto cotto e carciofi;8.0
Panini;Panino 3 XL 3;doppio impasto, mozzarella, stracchino, bresaola, rucola e grana;8.0
Panini;Panino 3 XL 4;doppio impasto, mozzarella, gorgonzola, noci, speck e grana;8.0
Panini;Panino di Pizza Kebab 1;mozzarella, kebab, insalata e maionese;6.0
Panini;Panino di Pizza Kebab 2;mozzarella, kebab, pomodorini, insalata e cipolla;6.0
Panini;Panino di Pizza Kebab 3;mozzarella, kebab, patatine fritte, ketchuo e maionese;6.5
Panini;Panino di Pizza Bufalo;mozzarella, salsiccia, mozzarella di bufala e maionese;6.5
Piade;Piada Semplice;doppio impasto, origano e olio;3.0
Primi;Lasagna alla Bolognese;;7.0
Primi;Penne all'Arrabbiata;;6.0
Primi;Spaghetti alla Carbonara;;7.0
Primi;Tortellini con Panna e Prosciutto;;7.0
Kebab;Panino Kebab 1;kebab, mozzarella, patate fritte, ketchup e maionese;4.0
Kebab;Panino Kebab 2;kebab, insalata, pomodoro, cipolla e maionese;4.0
Kebab;Panino Kebab 3;kebab, zucchine, peperoni, melanzane e maionese;4.0
Kebab;Panino Kebab 4;kebab, crocchette di patate, insalata, cipolla e maionese;4.5
Kebab;Panino Kebab 5;kebab, patatine fritte, insalata e salsa yogurt;4.5
Kebab;Panino Kebab 6;kebab, patatine fritte, anelli di cipolla e salsa yogurt;4.5
Kebab;Panino Kebab 7;kebab, crocchette di patate, insalata e maionese;4.5
Kebab;Panino Kebab 8;kebab, patate fritte, uovo, ketchup e maionese;5.0
Kebab;Panino Kebab 9;kebaba, patate fritte, uovo, anelli di cipolla, ketchup e maionese;5.5
Kebab;Roll Kebab 1;kebab, insalata, pomodoro, cipolla, ketchup e maionese;5.0
Kebab;Roll Kebab 2;kebab, insalata, patate fritte, anelli di cipolla e maionese;5.5
Kebab;Roll Kebab 3;kebab, patate fritte, uovo, mozzarella, ketchup e maionese;6.0
Kebab;Panino Falafel;falafel, insalata, patate fritte, cipolla e salsa yogurt;4.0
Kebab;Roll Falafel;falafel, insalata, patate fritte, cipolla e salsa yogurt;5.0
Kebab;Piatto Falafel;falafel, insalata, patate fritte, cipolla e maionese;6.5
Secondi Piatti;Coscia di Pollo con Patate Fritte;;5.0
Secondi Piatti;Cotoletta di Pollo con Patate Fritte e Schiacciata;;6.5
Secondi Piatti;Cotoletta Milanese con Patate Fritte;;8.0
Insalate;Insalata Delicata;prosciutto cotto, insalata mista, pomodori e mais;11.0
Insalate;Insalata Gustosa;insalata, olive, pomodorini e bresaola;6.0
Insalate;Insalata Farcita;insalata, pomodorini, funghi freschi, carciofi e olive;6.0
Insalate;insalata Tonno;insalata, pomodorini, tonno, mais e olive;6.0
Insalate;Insalata Primavera;insalata, pomodorini, bufala, mais e olive;6.0
